Date,Open,High,Low,Close,Adj Close,Volume
2010-02-01,65.769997,66.410004,65.349998,66.180000,66.180000,37703000
2010-02-02,66.730003,67.120003,66.470001,66.959999,66.959999,34057900
2010-02-03,66.879997,67.230003,66.559998,66.599998,66.599998,24024700
2010-02-04,66.269997,66.349998,64.680000,64.720001,64.720001,33858200
2010-02-05,64.699997,64.900002,63.560001,64.800003,64.800003,42297500
2010-02-08,64.910004,65.489998,64.339996,64.349998,64.349998,30519400
2010-02-09,65.110001,65.709999,64.559998,65.199997,65.199997,36243300
2010-02-10,65.080002,65.220001,64.160004,64.849998,64.849998,21699100
2010-02-11,64.690002,65.480003,64.410004,65.239998,65.239998,23555200
2010-02-12,64.620003,65.139999,64.279999,64.800003,64.800003,30636200
2010-02-16,65.440002,66.379997,65.080002,66.279999,66.279999,30514900
2010-02-17,66.339996,66.449997,65.570000,65.760002,65.760002,21821800
2010-02-18,65.800003,66.089996,65.349998,65.959999,65.959999,22536700
2010-02-19,65.589996,66.239998,65.430000,65.870003,65.870003,24264600
2010-02-22,66.099998,66.120003,65.250000,65.400002,65.400002,20469700
2010-02-23,65.260002,65.559998,64.150002,64.940002,64.940002,33372900
2010-02-24,65.010002,65.870003,64.769997,65.550003,65.550003,21469600
2010-02-25,64.610001,65.169998,64.370003,65.139999,65.139999,25668800
2010-02-26,65.260002,65.400002,64.919998,65.000000,65.000000,20129700
2010-03-01,65.360001,65.540001,65.089996,65.400002,65.400002,18798600
2010-03-02,65.660004,65.790001,65.150002,65.489998,65.489998,24823900
2010-03-03,65.769997,65.970001,65.379997,65.430000,65.430000,22279800
2010-03-04,65.349998,65.629997,65.080002,65.400002,65.400002,21961100
2010-03-05,65.959999,66.519997,65.779999,66.470001,66.470001,26837900
2010-03-08,66.769997,66.790001,66.230003,66.480003,66.480003,20297200
2010-03-09,66.320000,67.190002,66.220001,66.779999,66.779999,29003100
2010-03-10,67.160004,67.419998,66.779999,67.220001,67.220001,24810300
2010-03-11,67.389999,67.559998,66.980003,67.220001,67.220001,19357400
2010-03-12,67.580002,67.580002,66.500000,66.800003,66.800003,23361800
2010-03-15,66.669998,66.690002,65.900002,66.300003,66.300003,22070000
2010-03-16,66.550003,66.680000,66.000000,66.570000,66.570000,35103700
2010-03-17,66.910004,67.790001,66.800003,67.360001,67.360001,38770000
2010-03-18,67.500000,67.739998,67.010002,67.389999,67.389999,25925500
2010-03-19,67.040001,67.889999,66.430000,67.040001,67.040001,45564200
2010-03-22,66.489998,67.199997,66.320000,66.970001,66.970001,21390600
2010-03-23,66.940002,66.980003,66.449997,66.949997,66.949997,24754700
2010-03-24,66.570000,66.860001,66.230003,66.500000,66.500000,19748800
2010-03-25,66.809998,66.919998,66.239998,66.300003,66.300003,21095600
2010-03-26,66.440002,66.879997,66.169998,66.540001,66.540001,30553400
2010-03-29,66.660004,67.480003,66.589996,67.300003,67.300003,26122200
2010-03-30,67.190002,67.300003,66.790001,67.050003,67.050003,17745900
2010-03-31,66.940002,67.190002,66.599998,66.980003,66.980003,22352500
2010-04-01,67.269997,67.800003,67.190002,67.610001,67.610001,19614700
2010-04-05,67.839996,68.360001,67.720001,68.190002,68.190002,20901100
2010-04-06,67.989998,68.349998,67.800003,67.900002,67.900002,19776800
2010-04-07,67.830002,67.849998,66.970001,67.339996,67.339996,24531500
2010-04-08,67.010002,68.220001,66.849998,67.860001,67.860001,24060800
2010-04-09,68.110001,68.980003,68.070000,68.760002,68.760002,21099600
2010-04-12,68.800003,69.050003,68.580002,68.709999,68.709999,18170300
2010-04-13,68.470001,68.760002,68.070000,68.660004,68.660004,19177100
2010-04-14,68.720001,68.820000,68.360001,68.610001,68.610001,18777800
2010-04-15,68.500000,68.720001,68.150002,68.260002,68.260002,16712900
2010-04-16,68.120003,68.699997,67.709999,67.930000,67.930000,33855100
2010-04-19,67.750000,68.440002,67.570000,68.230003,68.230003,25686000
2010-04-20,68.620003,69.220001,68.500000,68.970001,68.970001,22989500
2010-04-21,69.000000,69.430000,68.570000,68.919998,68.919998,21119200
2010-04-22,68.519997,68.730003,68.220001,68.559998,68.559998,21654700
2010-04-23,68.500000,69.269997,68.180000,69.239998,69.239998,24340000
2010-04-26,69.029999,69.529999,68.930000,69.290001,69.290001,18237100
2010-04-27,69.010002,70.000000,68.199997,68.269997,68.269997,36374700
2010-04-28,68.870003,69.540001,68.610001,69.190002,69.190002,33243500
2010-04-29,68.449997,69.660004,68.239998,68.660004,68.660004,47200900
2010-04-30,68.900002,69.309998,67.730003,67.769997,67.769997,43762100
2010-05-03,68.110001,68.220001,67.180000,67.839996,67.839996,30734900
2010-05-04,67.150002,67.260002,66.000000,66.470001,66.470001,31646100
2010-05-05,65.940002,66.940002,65.830002,66.169998,66.169998,30260300
2010-05-06,65.790001,66.230003,58.459999,63.889999,63.889999,58336300
2010-05-07,64.500000,64.919998,63.230000,63.700001,63.700001,69004800
2010-05-10,65.419998,65.750000,64.519997,65.230003,65.230003,38337600
2010-05-11,64.620003,65.000000,64.230003,64.459999,64.459999,29790600
2010-05-12,64.639999,65.339996,64.500000,64.910004,64.910004,25390700
2010-05-13,64.870003,65.269997,64.320000,64.739998,64.739998,26791600
2010-05-14,64.500000,64.730003,62.910000,63.599998,63.599998,38815400
2010-05-17,63.740002,63.880001,62.259998,63.270000,63.270000,31923700
2010-05-18,64.050003,64.269997,62.419998,62.790001,62.790001,34457000
2010-05-19,62.459999,62.939999,62.000000,62.450001,62.450001,36722500
2010-05-20,61.470001,61.680000,60.209999,60.330002,60.330002,57194500
2010-05-21,59.160000,60.950001,59.160000,60.880001,60.880001,52802900
2010-05-24,60.740002,61.000000,60.130001,60.189999,60.189999,27847800
2010-05-25,58.990002,59.779999,58.459999,59.709999,59.709999,50533800
2010-05-26,60.080002,60.459999,59.119999,59.310001,59.310001,34028900
2010-05-27,60.500000,61.549999,60.099998,61.459999,61.459999,31911500
2010-05-28,61.209999,61.669998,60.279999,60.459999,60.459999,32078700
2010-06-01,60.380001,60.860001,59.139999,59.250000,59.250000,32972000
2010-06-02,59.509998,60.799999,59.230000,60.770000,60.770000,28668400
2010-06-03,61.230000,62.009998,60.599998,61.560001,61.560001,32383700
2010-06-04,60.740002,61.049999,59.290001,59.529999,59.529999,45019200
2010-06-07,59.980000,60.410000,59.200001,59.299999,59.299999,28389500
2010-06-08,59.619999,61.439999,59.380001,61.240002,61.240002,48460700
2010-06-09,61.580002,61.599998,59.820000,60.029999,60.029999,31693200
2010-06-10,61.500000,62.000000,61.160000,61.889999,61.889999,33020100
2010-06-11,61.680000,61.919998,61.180000,61.860001,61.860001,21227100
2010-06-14,62.060001,62.459999,61.320000,61.369999,61.369999,24667800
2010-06-15,61.889999,62.570000,61.490002,62.509998,62.509998,24532600
2010-06-16,61.970001,62.619999,61.900002,62.509998,62.509998,20652700
2010-06-17,62.419998,62.700001,61.950001,62.599998,62.599998,23310200
2010-06-18,62.779999,63.369999,62.400002,63.099998,63.099998,32747000
2010-06-21,64.099998,64.500000,62.849998,63.130001,63.130001,24877600
2010-06-22,63.130001,63.200001,61.790001,61.939999,61.939999,26147000
2010-06-23,61.709999,62.259998,60.900002,61.099998,61.099998,38058900
2010-06-24,60.820000,61.200001,59.869999,60.070000,60.070000,34188500
2010-06-25,60.150002,60.240002,59.099998,59.099998,59.099998,118023500
2010-06-28,59.310001,59.389999,58.470001,58.470001,58.470001,43013000
2010-06-29,58.000000,58.090000,57.000000,57.290001,57.290001,52525000
2010-06-30,57.330002,57.730000,56.919998,57.070000,57.070000,43944900
2010-07-01,56.980000,57.270000,56.169998,56.610001,56.610001,47746400
2010-07-02,56.849998,56.990002,55.939999,56.570000,56.570000,32767900
2010-07-06,57.169998,57.590000,56.770000,57.459999,57.459999,36912100
2010-07-07,57.369999,58.450001,57.259998,58.430000,58.430000,41797200
2010-07-08,59.130001,59.200001,58.130001,58.810001,58.810001,40430300
2010-07-09,58.759998,59.009998,58.299999,58.779999,58.779999,25976500
2010-07-12,58.290001,58.939999,58.200001,58.939999,58.939999,23515000
2010-07-13,59.599998,59.720001,59.040001,59.419998,59.419998,30514200
2010-07-14,59.220001,59.340000,58.619999,59.259998,59.259998,26061100
2010-07-15,59.360001,59.490002,58.590000,59.270000,59.270000,24737300
2010-07-16,58.840000,59.110001,57.810001,57.959999,57.959999,35805700
2010-07-19,58.330002,58.740002,58.099998,58.430000,58.430000,20960000
2010-07-20,57.680000,58.990002,57.669998,58.950001,58.950001,23807300
2010-07-21,59.130001,59.130001,57.599998,58.169998,58.169998,26859700
2010-07-22,58.709999,59.790001,58.660000,59.380001,59.380001,27051400
2010-07-23,59.259998,59.810001,58.799999,59.720001,59.720001,19281400
2010-07-26,59.700001,60.439999,59.630001,60.389999,60.389999,20236500
2010-07-27,60.619999,60.900002,60.389999,60.810001,60.810001,22400800
2010-07-28,60.730000,61.270000,60.730000,60.910000,60.910000,23511100
2010-07-29,61.419998,61.880001,60.290001,60.340000,60.340000,33763000
2010-07-30,60.150002,60.509998,59.599998,59.680000,59.680000,29354600
2010-08-02,60.639999,62.040001,60.610001,61.939999,61.939999,28144000
2010-08-03,61.980000,62.990002,61.880001,62.720001,62.720001,31075800
2010-08-04,62.860001,62.889999,62.270000,62.720001,62.720001,21033800
2010-08-05,62.279999,62.709999,61.849998,62.709999,62.709999,19985300
2010-08-06,61.919998,62.500000,61.250000,61.970001,61.970001,23097300
2010-08-09,62.560001,62.669998,62.180000,62.450001,62.450001,14731300
2010-08-10,61.849998,62.169998,61.450001,61.930000,61.930000,23188500
2010-08-11,60.549999,60.660000,60.200001,60.389999,60.389999,24281300
2010-08-12,59.700001,60.560001,59.560001,60.230000,60.230000,16951300
2010-08-13,59.959999,60.450001,59.799999,59.910000,59.910000,14651300
2010-08-16,59.599998,60.250000,59.250000,59.880001,59.880001,14301100
2010-08-17,60.490002,61.160000,60.139999,60.820000,60.820000,20122200
2010-08-18,60.669998,60.720001,59.630001,60.150002,60.150002,20071500
2010-08-19,59.930000,60.060001,58.900002,59.290001,59.290001,21174500
2010-08-20,59.020000,59.070000,58.549999,58.889999,58.889999,21008800
2010-08-23,58.970001,60.049999,58.900002,59.500000,59.500000,21337700
2010-08-24,58.959999,59.450001,58.790001,58.939999,58.939999,25679100
2010-08-25,58.689999,59.400002,58.419998,58.910000,58.910000,20944000
2010-08-26,59.360001,59.500000,58.330002,58.480000,58.480000,22320900
2010-08-27,58.720001,59.959999,58.049999,59.799999,59.799999,28279500
2010-08-30,59.560001,59.900002,58.959999,59.000000,59.000000,16265100
2010-08-31,58.750000,59.540001,58.500000,59.110001,59.110001,26985400
2010-09-01,60.040001,60.959999,59.720001,60.910000,60.910000,26286200
2010-09-02,60.490002,61.060001,60.369999,61.060001,61.060001,18662600
2010-09-03,61.200001,61.599998,60.750000,61.320000,61.320000,21982900
2010-09-07,60.889999,61.070000,60.450001,60.549999,60.549999,19435700
2010-09-08,60.660000,61.259998,60.630001,60.750000,60.750000,17380600
2010-09-09,61.500000,61.590000,60.910000,61.049999,61.049999,16525200
2010-09-10,61.380001,61.480000,60.950001,61.200001,61.200001,14488400
2010-09-13,61.389999,61.520000,60.540001,61.000000,61.000000,23141800
2010-09-14,60.840000,61.340000,60.750000,61.009998,61.009998,17977500
2010-09-15,60.759998,61.029999,60.360001,61.000000,61.000000,18769900
2010-09-16,60.849998,60.990002,60.450001,60.970001,60.970001,16432500
2010-09-17,61.189999,61.299999,60.630001,60.779999,60.779999,26447200
2010-09-20,61.040001,61.820000,60.950001,61.549999,61.549999,21788100
2010-09-21,61.650002,61.900002,61.250000,61.540001,61.540001,20525200
2010-09-22,61.560001,62.000000,61.410000,61.450001,61.450001,18207700
2010-09-23,60.990002,61.570000,60.900002,61.150002,61.150002,18097800
2010-09-24,61.509998,62.130001,61.360001,61.750000,61.750000,25145300
2010-09-27,61.990002,62.080002,61.680000,61.709999,61.709999,16642800
2010-09-28,61.630001,62.259998,61.270000,62.060001,62.060001,18806700
2010-09-29,61.770000,62.020000,61.270000,61.590000,61.590000,21158000
2010-09-30,61.950001,62.439999,61.470001,61.790001,61.790001,25460200
2010-10-01,62.320000,62.580002,61.799999,62.540001,62.540001,24160200
2010-10-04,62.520000,62.730000,61.840000,62.189999,62.189999,16902500
2010-10-05,62.590000,63.400002,62.430000,63.259998,63.259998,25185400
2010-10-06,63.180000,63.939999,63.180000,63.939999,63.939999,21645200
2010-10-07,63.959999,64.000000,63.369999,63.849998,63.849998,19468400
2010-10-08,63.810001,64.529999,63.630001,64.379997,64.379997,22370500
2010-10-11,64.360001,64.809998,64.309998,64.550003,64.550003,13848900
2010-10-12,64.309998,64.889999,63.930000,64.699997,64.699997,20732000
2010-10-13,64.839996,65.290001,64.570000,65.040001,65.040001,22560500
2010-10-14,65.050003,65.449997,64.870003,65.300003,65.300003,17778100
2010-10-15,65.639999,65.650002,64.820000,65.190002,65.190002,25500700
2010-10-18,65.190002,66.540001,65.029999,66.279999,66.279999,22481700
2010-10-19,65.589996,66.040001,64.589996,65.120003,65.120003,25367400
2010-10-20,65.470001,66.389999,65.349998,66.010002,66.010002,20543900
2010-10-21,66.290001,66.800003,65.650002,66.320000,66.320000,21291200
2010-10-22,66.510002,66.550003,66.129997,66.339996,66.339996,13332800
2010-10-25,66.680000,66.809998,66.160004,66.199997,66.199997,16516600
2010-10-26,65.959999,66.570000,65.809998,66.529999,66.529999,17652900
2010-10-27,65.949997,65.989998,65.089996,65.669998,65.669998,23358900
2010-10-28,66.430000,66.699997,66.050003,66.220001,66.220001,20464200
2010-10-29,66.099998,66.559998,65.989998,66.489998,66.489998,19265600
2010-11-01,66.720001,67.209999,66.629997,66.949997,66.949997,22372700
2010-11-02,67.320000,68.250000,67.209999,67.839996,67.839996,26192200
2010-11-03,68.230003,68.269997,67.320000,67.970001,67.970001,26545300
2010-11-04,68.400002,69.599998,68.290001,69.379997,69.379997,31221400
2010-11-05,69.440002,70.000000,69.400002,70.000000,70.000000,26531700
2010-11-08,69.489998,70.419998,69.459999,70.320000,70.320000,23628000
2010-11-09,70.290001,71.110001,70.099998,70.629997,70.629997,33938100
2010-11-10,70.959999,71.160004,70.150002,71.129997,71.129997,25482400
2010-11-11,71.000000,71.900002,70.730003,71.830002,71.830002,23788900
2010-11-12,71.379997,71.400002,70.430000,70.989998,70.989998,24598100
2010-11-15,71.010002,71.220001,70.440002,70.480003,70.480003,18779600
2010-11-16,69.620003,69.820000,68.559998,68.940002,68.940002,27543400
2010-11-17,68.839996,69.379997,68.559998,69.010002,69.010002,17471800
2010-11-18,69.650002,70.389999,69.639999,70.309998,70.309998,18322900
2010-11-19,70.199997,70.589996,69.360001,70.540001,70.540001,24116400
2010-11-22,70.099998,70.300003,68.790001,70.190002,70.190002,18907900
2010-11-23,68.800003,69.150002,68.320000,68.980003,68.980003,22672000
2010-11-24,69.250000,70.000000,69.190002,69.879997,69.879997,19335600
2010-11-26,69.300003,69.430000,68.900002,69.230003,69.230003,7324600
2010-11-29,68.860001,69.639999,68.300003,69.449997,69.449997,20021200
2010-11-30,68.550003,69.750000,68.320000,69.559998,69.559998,27524300
2010-12-01,70.379997,71.550003,70.379997,71.330002,71.330002,26590200
2010-12-02,71.190002,71.660004,70.949997,71.480003,71.480003,21274800
2010-12-03,71.010002,71.300003,70.889999,71.190002,71.190002,19457100
2010-12-06,71.199997,71.599998,71.059998,71.309998,71.309998,15985400
2010-12-07,71.910004,72.180000,71.419998,71.459999,71.459999,23694600
2010-12-08,71.870003,72.220001,71.480003,71.849998,71.849998,22654900
2010-12-09,72.050003,72.139999,71.330002,72.000000,72.000000,17971600
2010-12-10,72.180000,72.180000,71.620003,72.180000,72.180000,17699500
2010-12-13,72.410004,72.750000,72.070000,72.360001,72.360001,21170500
2010-12-14,72.230003,72.500000,71.930000,72.180000,72.180000,20625900
2010-12-15,71.870003,72.309998,71.790001,71.849998,71.849998,20979000
2010-12-16,71.919998,72.330002,71.570000,72.220001,72.220001,18513900
2010-12-17,72.110001,72.389999,71.779999,72.169998,72.169998,36761300
2010-12-20,72.239998,72.500000,71.879997,72.220001,72.220001,16045800
2010-12-21,72.430000,72.970001,72.230003,72.720001,72.720001,21772800
2010-12-22,72.940002,73.000000,72.650002,72.800003,72.800003,14606600
2010-12-23,72.940002,73.199997,72.830002,73.199997,73.199997,11390900
2010-12-27,72.809998,73.300003,72.809998,73.010002,73.010002,9757200
2010-12-28,73.199997,73.559998,72.959999,73.419998,73.419998,14423400
2010-12-29,73.410004,73.690002,73.339996,73.370003,73.370003,11797700
2010-12-30,73.290001,73.510002,73.050003,73.360001,73.360001,10790400
2010-12-31,73.160004,73.510002,73.019997,73.120003,73.120003,15273700
2011-01-03,73.720001,74.790001,73.639999,74.550003,74.550003,23320700
2011-01-04,74.709999,74.949997,74.419998,74.900002,74.900002,20028500
2011-01-05,74.669998,74.870003,74.139999,74.699997,74.699997,16550800
2011-01-06,74.900002,75.430000,74.669998,75.180000,75.180000,22525300
2011-01-07,75.209999,75.900002,75.089996,75.589996,75.589996,19297700
2011-01-10,75.129997,75.269997,74.580002,75.129997,75.129997,20766400
2011-01-11,75.019997,75.860001,75.019997,75.690002,75.690002,15805400
2011-01-12,75.940002,76.620003,75.669998,76.580002,76.580002,17363000
2011-01-13,76.650002,76.820000,75.980003,76.709999,76.709999,20438100
2011-01-14,76.669998,78.000000,76.500000,77.839996,77.839996,23478700
2011-01-18,77.790001,78.849998,77.720001,78.709999,78.709999,23883600
2011-01-19,78.629997,78.930000,78.129997,78.239998,78.239998,21844100
2011-01-20,77.980003,78.160004,76.769997,77.750000,77.750000,29121600
2011-01-21,78.209999,79.099998,78.059998,78.980003,78.980003,25084400
2011-01-24,78.849998,79.180000,78.089996,78.589996,78.589996,24871600
2011-01-25,78.220001,78.989998,77.930000,78.680000,78.680000,21626300
2011-01-26,78.709999,79.860001,78.489998,79.660004,79.660004,25555400
2011-01-27,79.839996,79.980003,79.339996,79.879997,79.879997,17003500
2011-01-28,79.779999,79.889999,78.870003,78.989998,78.989998,26300600
2011-01-31,79.919998,80.820000,79.010002,80.680000,80.680000,34514400
2011-02-01,81.139999,83.959999,81.040001,83.910004,83.910004,40829600
2011-02-02,83.589996,83.980003,83.260002,83.410004,83.410004,18176900
2011-02-03,83.059998,83.550003,82.459999,83.440002,83.440002,19647700
2011-02-04,83.250000,83.519997,82.849998,83.279999,83.279999,16558300
2011-02-07,83.449997,84.000000,83.360001,83.930000,83.930000,15304300
2011-02-08,83.500000,83.650002,82.639999,82.980003,82.980003,17463500
2011-02-09,82.440002,82.779999,81.769997,82.550003,82.550003,15890900
2011-02-10,81.680000,83.309998,81.610001,83.199997,83.199997,21050500
2011-02-11,82.230003,83.410004,82.230003,82.820000,82.820000,15993500
2011-02-14,82.070000,85.110001,81.889999,84.910004,84.910004,33108300
2011-02-15,84.790001,84.889999,82.669998,82.970001,82.970001,25684600
2011-02-16,83.059998,83.860001,82.860001,83.690002,83.690002,16673500
2011-02-17,83.970001,83.970001,83.050003,83.879997,83.879997,17853500
2011-02-18,83.910004,84.500000,83.500000,84.500000,84.500000,22839500
2011-02-22,84.970001,86.699997,84.730003,85.440002,85.440002,32580400
2011-02-23,86.000000,88.230003,85.470001,87.070000,87.070000,38624600
2011-02-24,87.199997,87.529999,85.459999,85.970001,85.970001,28577100
2011-02-25,85.790001,86.239998,85.290001,85.339996,85.339996,22230300
2011-02-28,85.870003,86.559998,85.489998,85.529999,85.529999,24507000
2011-03-01,86.410004,86.500000,84.699997,84.800003,84.800003,23001800
2011-03-02,84.589996,85.320000,83.550003,85.080002,85.080002,17423600
2011-03-03,85.459999,85.949997,85.050003,85.820000,85.820000,17153500
2011-03-04,85.919998,86.000000,84.699997,85.080002,85.080002,20028600
2011-03-07,85.839996,86.080002,84.690002,84.720001,84.720001,18062700
2011-03-08,84.599998,85.110001,83.750000,84.599998,84.599998,17658200
2011-03-09,84.120003,84.550003,83.559998,84.379997,84.379997,13306600
2011-03-10,83.800003,83.800003,81.199997,81.379997,81.379997,25996300
2011-03-11,81.019997,82.910004,80.099998,82.120003,82.120003,17607100
2011-03-14,81.669998,82.639999,81.459999,82.379997,82.379997,16383200
2011-03-15,80.169998,82.089996,79.750000,81.389999,81.389999,23191300
2011-03-16,81.230003,81.809998,78.800003,79.309998,79.309998,33396500
2011-03-17,80.379997,81.500000,80.230003,81.160004,81.160004,21941300
2011-03-18,81.769997,82.330002,80.849998,80.849998,80.849998,28895900
2011-03-21,81.870003,83.330002,81.860001,82.839996,82.839996,18207000
2011-03-22,83.099998,83.230003,82.330002,82.559998,82.559998,16209700
2011-03-23,82.650002,83.000000,82.000000,82.599998,82.599998,15390600
2011-03-24,82.779999,83.470001,82.550003,82.730003,82.730003,17009000
2011-03-25,82.989998,83.930000,82.820000,83.620003,83.620003,16497300
2011-03-28,83.860001,84.010002,83.449997,83.470001,83.470001,14608200
2011-03-29,83.160004,83.889999,82.610001,83.250000,83.250000,16277400
2011-03-30,83.800003,84.860001,83.510002,84.489998,84.489998,15770400
2011-03-31,84.820000,84.940002,84.110001,84.129997,84.129997,15317800
2011-04-01,84.720001,84.839996,84.169998,84.680000,84.680000,15531500
2011-04-04,84.260002,84.930000,84.070000,84.870003,84.870003,13096100
2011-04-05,84.680000,85.940002,84.559998,85.419998,85.419998,17122600
2011-04-06,85.730003,85.889999,84.959999,85.180000,85.180000,13339700
2011-04-07,85.160004,85.790001,84.910004,85.760002,85.760002,16006700
2011-04-08,86.000000,86.220001,85.360001,85.949997,85.949997,15943200
2011-04-11,85.949997,86.150002,84.779999,85.160004,85.160004,13026500
2011-04-12,84.239998,84.250000,82.669998,83.180000,83.180000,20728800
2011-04-13,83.580002,83.949997,82.559998,83.160004,83.160004,14489400
2011-04-14,82.379997,83.839996,82.379997,83.440002,83.440002,15717500
2011-04-15,83.800003,84.470001,83.360001,84.290001,84.290001,17022500
2011-04-18,83.110001,84.000000,82.440002,83.099998,83.099998,15107300
2011-04-19,82.970001,83.989998,82.970001,83.800003,83.800003,12770800
2011-04-20,85.050003,85.680000,84.870003,85.650002,85.650002,15447600
2011-04-21,85.769997,86.430000,85.559998,86.360001,86.360001,12797200
2011-04-25,86.290001,86.500000,85.889999,86.220001,86.220001,9852800
2011-04-26,86.430000,87.480003,86.260002,87.419998,87.419998,17908800
2011-04-27,87.480003,87.900002,86.290001,87.779999,87.779999,17755800
2011-04-28,87.029999,87.500000,86.529999,87.339996,87.339996,18705300
2011-04-29,87.430000,88.000000,87.029999,87.980003,87.980003,17352300
2011-05-02,88.099998,88.129997,86.470001,86.970001,86.970001,18651200
2011-05-03,86.589996,86.779999,85.040001,85.620003,85.620003,18417100
2011-05-04,85.190002,85.599998,83.910004,84.809998,84.809998,22867000
2011-05-05,83.519997,83.989998,81.589996,82.620003,82.620003,27491200
2011-05-06,83.269997,84.099998,81.849998,82.690002,82.690002,26314700
2011-05-09,83.010002,83.720001,82.160004,83.180000,83.180000,18254600
2011-05-10,83.080002,83.760002,82.500000,83.339996,83.339996,17695700
2011-05-11,82.510002,82.690002,80.440002,81.120003,81.120003,24192000
2011-05-12,80.620003,81.589996,79.419998,81.050003,81.050003,21853600
2011-05-13,81.290001,81.769997,80.220001,80.870003,80.870003,17628500
2011-05-16,80.220001,81.269997,80.120003,80.239998,80.239998,16435100
2011-05-17,79.989998,80.790001,79.599998,80.410004,80.410004,18067800
2011-05-18,80.879997,82.269997,80.430000,81.739998,81.739998,17957000
2011-05-19,82.269997,82.580002,81.339996,82.330002,82.330002,15229100
2011-05-20,81.980003,82.250000,80.900002,81.570000,81.570000,19003400
2011-05-23,80.220001,81.010002,80.070000,80.669998,80.669998,16288500
2011-05-24,81.050003,82.120003,80.940002,81.290001,81.290001,15687300
2011-05-25,80.970001,82.529999,80.839996,81.959999,81.959999,19347200
2011-05-26,81.599998,82.570000,81.190002,82.389999,82.389999,16873700
2011-05-27,82.739998,83.129997,82.150002,82.629997,82.629997,11949100
2011-05-31,83.279999,83.750000,82.720001,83.470001,83.470001,23630700
2011-06-01,83.550003,83.650002,81.760002,82.029999,82.029999,19550200
2011-06-02,81.769997,82.320000,80.650002,81.330002,81.330002,18152600
2011-06-03,80.239998,81.790001,80.180000,81.180000,81.180000,17281200
2011-06-06,80.930000,81.190002,80.080002,80.290001,80.290001,15954300
2011-06-07,80.610001,81.089996,79.970001,80.000000,80.000000,16188100
2011-06-08,80.610001,81.870003,80.519997,80.760002,80.760002,23567300
2011-06-09,81.239998,81.680000,80.959999,81.180000,81.180000,17665100
2011-06-10,80.949997,80.949997,79.720001,79.779999,79.779999,18965900
2011-06-13,80.000000,80.599998,78.839996,79.230003,79.230003,17854200
2011-06-14,80.050003,80.820000,79.940002,80.379997,80.379997,16443400
2011-06-15,79.529999,79.889999,78.370003,78.660004,78.660004,21713900
2011-06-16,78.589996,79.510002,78.330002,79.220001,79.220001,19037500
2011-06-17,79.849998,79.949997,78.690002,79.019997,79.019997,25441200
2011-06-20,78.650002,79.949997,78.620003,79.709999,79.709999,15836400
2011-06-21,80.230003,81.120003,80.010002,80.570000,80.570000,17897300
2011-06-22,80.160004,80.669998,79.570000,79.820000,79.820000,18599700
2011-06-23,78.739998,78.750000,77.230003,78.440002,78.440002,30032800
2011-06-24,78.550003,78.629997,76.779999,76.779999,76.779999,36292700
2011-06-27,76.879997,78.480003,76.720001,77.919998,77.919998,20606900
2011-06-28,78.570000,79.660004,78.379997,79.629997,79.629997,18421500
2011-06-29,79.849998,80.500000,79.220001,80.250000,80.250000,18899900
2011-06-30,80.389999,81.410004,80.269997,81.379997,81.379997,19942100
2011-07-01,81.190002,82.089996,80.589996,82.010002,82.010002,18050100
2011-07-05,81.300003,82.120003,81.260002,81.599998,81.599998,18859600
2011-07-06,81.400002,81.660004,80.849998,81.570000,81.570000,15042600
2011-07-07,82.269997,82.599998,81.870003,82.360001,82.360001,18379200
2011-07-08,81.580002,82.529999,81.459999,82.419998,82.419998,18336500
2011-07-11,81.300003,82.110001,81.120003,81.900002,81.900002,20717000
2011-07-12,81.510002,83.010002,81.500000,81.889999,81.889999,22639600
2011-07-13,82.269997,83.459999,82.080002,82.480003,82.480003,19015100
2011-07-14,83.050003,83.110001,82.089996,82.239998,82.239998,19413200
2011-07-15,82.419998,83.089996,82.260002,83.000000,83.000000,22705100
2011-07-18,82.290001,82.849998,82.080002,82.650002,82.650002,17343500
2011-07-19,82.900002,83.760002,82.800003,83.629997,83.629997,16424900
2011-07-20,83.839996,83.889999,83.169998,83.300003,83.300003,12808400
2011-07-21,83.860001,85.239998,83.750000,85.019997,85.019997,21359700
2011-07-22,85.199997,85.410004,84.540001,85.220001,85.220001,13152600
2011-07-25,84.199997,85.129997,84.199997,84.570000,84.570000,14007600
2011-07-26,84.669998,85.099998,84.040001,84.370003,84.370003,16226700
2011-07-27,83.790001,84.250000,83.239998,83.309998,83.309998,19820600
2011-07-28,81.739998,82.449997,81.150002,81.459999,81.459999,24556600
2011-07-29,80.790001,80.879997,79.760002,79.790001,79.790001,26609000
2011-08-01,80.820000,81.180000,78.739998,79.599998,79.599998,22864500
2011-08-02,78.900002,79.610001,77.820000,77.839996,77.839996,28410500
2011-08-03,77.940002,78.099998,76.459999,77.720001,77.720001,28373000
2011-08-04,76.680000,77.129997,73.510002,73.839996,73.839996,42624200
2011-08-05,75.010002,75.790001,72.070000,74.820000,74.820000,47167500
2011-08-08,72.739998,73.440002,69.900002,70.190002,70.190002,58857600
2011-08-09,70.790001,71.870003,67.029999,71.639999,71.639999,61753300
2011-08-10,70.739998,70.989998,67.459999,68.029999,68.029999,47758300
2011-08-11,68.809998,72.400002,68.629997,71.580002,71.580002,50328600
2011-08-12,72.360001,73.099998,71.599998,72.000000,72.000000,31129000
