Date,Open,High,Low,Close,Adj Close,Volume
2011-12-20,89.820000,91.500000,88.150002,90.980003,90.980003,8610800
2011-12-21,91.040001,92.209999,89.279999,92.000000,92.000000,6422500
2011-12-22,92.120003,94.949997,91.790001,94.419998,94.419998,8280500
2011-12-23,94.800003,95.000000,92.730003,93.790001,93.790001,3919500
2011-12-27,93.500000,93.839996,91.830002,91.900002,91.900002,3672000
2011-12-28,91.660004,92.440002,90.040001,90.120003,90.120003,3917400
2011-12-29,90.589996,91.430000,90.250000,91.010002,91.010002,4290500
2011-12-30,90.529999,91.139999,90.139999,90.430000,90.430000,4182800
2012-01-03,92.970001,96.430000,92.830002,95.360001,95.360001,8645200
2012-01-04,94.730003,95.129997,93.680000,94.739998,94.739998,7406200
2012-01-05,93.949997,95.800003,92.500000,94.580002,94.580002,8131300
2012-01-06,93.800003,93.959999,92.419998,93.419998,93.419998,5940900
2012-01-09,93.489998,95.110001,92.959999,94.690002,94.690002,5018200
2012-01-10,97.360001,99.480003,97.040001,98.330002,98.330002,7682700
2012-01-11,97.940002,100.620003,97.500000,99.760002,99.760002,7223000
2012-01-12,100.559998,101.449997,98.260002,101.209999,101.209999,6858700
2012-01-13,98.000000,99.430000,97.000000,98.959999,98.959999,7615800
2012-01-17,98.620003,101.839996,96.949997,97.680000,97.680000,8041500
2012-01-18,99.000000,105.830002,97.800003,104.309998,104.309998,17960300
2012-01-19,106.250000,108.300003,104.879997,107.680000,107.680000,11480900
2012-01-20,107.320000,109.430000,106.599998,108.739998,108.739998,8439700
2012-01-23,108.489998,110.900002,107.519997,108.190002,108.190002,7091800
2012-01-24,106.790001,109.099998,106.250000,108.870003,108.870003,4543900
2012-01-25,106.230003,108.949997,105.930000,108.269997,108.269997,7927600
2012-01-26,108.610001,110.300003,108.029999,108.559998,108.559998,6909600
2012-01-27,107.769997,112.199997,107.620003,111.769997,111.769997,8403600
2012-01-30,110.370003,110.419998,108.769997,109.730003,109.730003,6356900
2012-01-31,110.690002,112.500000,109.160004,111.470001,111.470001,8028400
2012-02-01,112.610001,116.650002,111.610001,113.449997,113.449997,11333000
2012-02-02,114.339996,115.410004,112.709999,113.389999,113.389999,6624200
2012-02-03,115.610001,117.570000,115.400002,117.529999,117.529999,7454500
2012-02-06,116.389999,117.599998,116.330002,117.389999,117.389999,3421900
2012-02-07,116.769997,116.980003,115.309998,115.980003,115.980003,5727300
2012-02-08,116.610001,117.040001,114.540001,116.150002,116.150002,4958200
2012-02-09,117.190002,117.389999,115.050003,115.879997,115.879997,4769800
2012-02-10,114.519997,115.660004,113.260002,114.120003,114.120003,5849400
2012-02-13,115.860001,116.070000,113.980003,114.529999,114.529999,3990000
2012-02-14,113.660004,113.849998,111.400002,112.870003,112.870003,4870300
2012-02-15,113.279999,115.250000,112.910004,113.169998,113.169998,6111800
2012-02-16,112.449997,114.980003,111.620003,114.739998,114.739998,6372400
2012-02-17,115.459999,116.650002,114.830002,115.910004,115.910004,5182300
2012-02-21,116.220001,117.910004,115.930000,116.629997,116.629997,5320400
2012-02-22,116.220001,117.139999,114.290001,114.360001,114.360001,4508500
2012-02-23,114.620003,115.820000,113.220001,115.800003,115.800003,5609600
2012-02-24,116.320000,116.970001,115.110001,115.870003,115.870003,4877500
2012-02-27,114.519997,116.650002,113.940002,116.230003,116.230003,4370200
2012-02-28,116.000000,118.660004,115.250000,117.110001,117.110001,6448200
2012-02-29,116.510002,118.129997,115.139999,115.139999,115.139999,6650700
2012-03-01,115.970001,121.239998,115.839996,121.129997,121.129997,10485800
2012-03-02,121.410004,122.180000,119.860001,119.959999,119.959999,7044100
2012-03-05,119.599998,119.949997,117.510002,118.629997,118.629997,5612700
2012-03-06,116.120003,116.239998,113.110001,113.669998,113.669998,8161100
2012-03-07,114.660004,116.730003,114.290001,116.400002,116.400002,5595000
2012-03-08,117.730003,118.680000,116.080002,117.169998,117.169998,4784100
2012-03-09,117.620003,118.489998,116.239998,117.290001,117.290001,5000600
2012-03-12,117.699997,117.870003,116.279999,116.989998,116.989998,4060000
2012-03-13,118.400002,124.849998,118.400002,124.540001,124.540001,11884700
2012-03-14,124.519997,124.870003,119.820000,120.370003,120.370003,14837200
2012-03-15,121.730003,123.550003,120.120003,123.059998,123.059998,7245600
2012-03-16,123.099998,123.500000,121.059998,122.930000,122.930000,7425700
2012-03-19,122.930000,126.000000,122.199997,124.300003,124.300003,8020700
2012-03-20,123.489998,127.860001,123.260002,126.019997,126.019997,8247000
2012-03-21,126.680000,127.510002,124.510002,125.989998,125.989998,4820500
2012-03-22,124.790001,125.570000,124.089996,124.739998,124.739998,5028400
2012-03-23,125.860001,126.800003,124.510002,126.180000,126.180000,5160600
2012-03-26,127.260002,128.210007,126.440002,128.070007,128.070007,4444000
2012-03-27,128.589996,128.720001,126.199997,126.330002,126.330002,5447000
2012-03-28,126.099998,127.239998,124.089996,126.360001,126.360001,5187900
2012-03-29,125.660004,126.599998,122.889999,123.760002,123.760002,5538800
2012-03-30,124.690002,125.470001,122.930000,124.370003,124.370003,4651400
2012-04-02,124.139999,125.540001,123.379997,124.900002,124.900002,4084700
2012-04-03,124.320000,124.430000,121.699997,122.709999,122.709999,5594800
2012-04-04,120.820000,121.629997,119.860001,119.959999,119.959999,5633800
2012-04-05,119.449997,120.589996,117.629997,118.000000,118.000000,6103700
2012-04-09,116.059998,117.989998,115.669998,117.019997,117.019997,4043300
2012-04-10,117.279999,118.220001,114.449997,114.559998,114.559998,5770400
2012-04-11,116.370003,117.019997,115.559998,115.930000,115.930000,4177500
2012-04-12,116.570000,120.410004,116.000000,120.389999,120.389999,5514600
2012-04-13,119.989998,120.089996,114.889999,115.089996,115.089996,6368200
2012-04-16,117.120003,118.410004,114.959999,117.730003,117.730003,7137600
2012-04-17,119.370003,119.769997,116.239998,116.860001,116.860001,12894400
2012-04-18,114.760002,116.790001,114.230003,115.330002,115.330002,6637400
2012-04-19,115.099998,115.480003,112.470001,113.599998,113.599998,9240300
2012-04-20,113.910004,114.169998,112.320000,112.440002,112.440002,5369600
2012-04-23,110.519997,111.940002,110.070000,111.750000,111.750000,7047600
2012-04-24,111.559998,114.250000,111.040001,114.110001,114.110001,4701900
2012-04-25,115.110001,115.110001,112.720001,113.980003,113.980003,5080600
2012-04-26,113.430000,115.550003,113.080002,114.559998,114.559998,4587600
2012-04-27,114.230003,114.989998,113.339996,114.410004,114.410004,4008400
2012-04-30,114.190002,115.300003,113.610001,115.150002,115.150002,4240300
2012-05-01,114.839996,116.480003,114.150002,115.330002,115.330002,4308600
2012-05-02,114.099998,114.470001,112.769997,113.769997,113.769997,3956400
2012-05-03,113.980003,114.279999,110.809998,111.529999,111.529999,4854800
2012-05-04,110.779999,110.900002,108.800003,108.989998,108.989998,5500100
2012-05-07,108.529999,110.860001,108.290001,110.040001,110.040001,3267400
2012-05-08,108.989998,110.190002,107.769997,109.370003,109.370003,4065900
2012-05-09,107.300003,108.639999,106.660004,107.290001,107.290001,4777100
2012-05-10,108.559998,109.360001,106.120003,106.320000,106.320000,4694200
2012-05-11,103.419998,103.790001,101.589996,102.129997,102.129997,10631800
2012-05-14,100.860001,101.070000,99.320000,99.769997,99.769997,10075600
2012-05-15,100.139999,101.769997,99.779999,99.870003,99.870003,5656700
2012-05-16,100.550003,102.139999,98.199997,98.199997,98.199997,5797200
2012-05-17,98.570000,99.940002,97.080002,97.080002,97.080002,6375200
2012-05-18,97.529999,97.900002,95.000000,95.489998,95.489998,7184700
2012-05-21,94.800003,97.550003,94.000000,96.510002,96.510002,5314700
2012-05-22,96.879997,99.949997,96.589996,97.529999,97.529999,5839700
2012-05-23,96.750000,98.510002,95.510002,98.040001,98.040001,5469700
2012-05-24,98.320000,98.500000,95.839996,96.860001,96.860001,5177300
2012-05-25,96.540001,97.779999,96.510002,96.699997,96.699997,3096000
2012-05-29,97.010002,97.879997,95.379997,97.860001,97.860001,4528000
2012-05-30,96.680000,96.900002,94.410004,94.610001,94.610001,5713200
2012-05-31,94.900002,96.650002,93.699997,95.699997,95.699997,4833000
2012-06-01,94.070000,94.199997,92.190002,92.639999,92.639999,5384700
2012-06-04,92.760002,93.019997,90.550003,91.000000,91.000000,5332600
2012-06-05,90.959999,93.000000,90.709999,92.209999,92.209999,4682900
2012-06-06,93.040001,95.070000,92.900002,94.959999,94.959999,6399600
2012-06-07,96.639999,97.500000,93.290001,94.000000,94.000000,6068400
2012-06-08,93.629997,94.839996,92.889999,94.540001,94.540001,3366700
2012-06-11,96.010002,96.760002,92.660004,92.800003,92.800003,4941700
2012-06-12,92.910004,94.040001,92.519997,94.040001,94.040001,3668500
2012-06-13,93.320000,94.419998,92.269997,92.720001,92.720001,4694700
2012-06-14,92.940002,94.290001,92.510002,93.820000,93.820000,4461000
2012-06-15,93.680000,95.769997,92.750000,95.660004,95.660004,6186200
2012-06-18,95.239998,95.269997,93.320000,93.629997,93.629997,4081400
2012-06-19,94.300003,97.470001,94.150002,96.370003,96.370003,5295200
2012-06-20,97.010002,97.599998,95.370003,96.550003,96.550003,4941300
2012-06-21,96.800003,96.870003,93.870003,93.900002,93.900002,5577700
2012-06-22,95.320000,95.320000,93.160004,93.629997,93.629997,6720200
2012-06-25,92.360001,92.400002,90.660004,91.220001,91.220001,4211300
2012-06-26,91.489998,91.830002,90.430000,91.029999,91.029999,4248000
2012-06-27,91.190002,93.790001,91.019997,93.269997,93.269997,3576100
2012-06-28,92.089996,93.519997,91.330002,93.489998,93.489998,4413500
2012-06-29,96.010002,96.180000,94.519997,95.860001,95.860001,6245300
2012-07-02,96.559998,97.300003,95.589996,97.129997,97.129997,3515900
2012-07-03,97.129997,98.769997,96.629997,98.599998,98.599998,2251100
2012-07-05,98.209999,98.209999,95.889999,95.919998,95.919998,3736900
2012-07-06,94.639999,96.000000,94.500000,95.470001,95.470001,3312800
2012-07-09,94.839996,95.349998,93.669998,94.470001,94.470001,4121300
2012-07-10,94.860001,95.300003,93.150002,94.250000,94.250000,3668600
2012-07-11,93.879997,95.470001,93.750000,95.129997,95.129997,4516400
2012-07-12,94.339996,94.739998,93.230003,94.019997,94.019997,3187000
2012-07-13,94.919998,97.860001,94.800003,97.430000,97.430000,4592400
2012-07-16,97.730003,98.150002,95.959999,97.680000,97.680000,4503000
2012-07-17,100.239998,100.489998,97.180000,97.980003,97.980003,9502200
2012-07-18,97.349998,97.809998,96.180000,96.510002,96.510002,4443200
2012-07-19,96.599998,96.639999,94.550003,95.000000,95.000000,6164100
2012-07-20,94.470001,95.300003,94.099998,94.160004,94.160004,5543900
2012-07-23,91.940002,93.419998,91.150002,93.160004,93.160004,4761200
2012-07-24,93.379997,94.599998,93.209999,94.470001,94.470001,5301700
2012-07-25,95.059998,96.690002,94.849998,95.959999,95.959999,4578900
2012-07-26,97.440002,98.199997,96.750000,98.059998,98.059998,5077400
2012-07-27,98.410004,102.050003,98.120003,101.639999,101.639999,6397200
2012-07-30,101.150002,102.180000,100.349998,100.879997,100.879997,3659600
2012-07-31,100.260002,101.779999,100.000000,100.900002,100.900002,3664000
2012-08-01,101.269997,101.760002,99.820000,100.089996,100.089996,3092800
2012-08-02,98.500000,99.029999,96.720001,97.809998,97.809998,3980200
2012-08-03,99.349998,101.360001,99.000000,100.980003,100.980003,3283100
2012-08-06,101.250000,102.849998,100.750000,102.019997,102.019997,2768700
2012-08-07,102.379997,104.379997,102.330002,103.239998,103.239998,3845000
2012-08-08,102.500000,103.309998,102.169998,102.500000,102.500000,2351100
2012-08-09,102.410004,104.000000,102.300003,103.599998,103.599998,2850200
2012-08-10,103.370003,103.379997,102.120003,103.019997,103.019997,3121600
2012-08-13,102.550003,103.970001,102.550003,103.610001,103.610001,2008600
2012-08-14,104.150002,105.629997,102.910004,103.260002,103.260002,3148200
2012-08-15,103.349998,104.500000,103.050003,103.129997,103.129997,2452500
2012-08-16,103.260002,103.930000,102.599998,103.489998,103.489998,2417900
2012-08-17,103.449997,103.610001,102.800003,103.599998,103.599998,2509700
2012-08-20,103.320000,105.500000,103.139999,105.279999,105.279999,3860800
2012-08-21,105.690002,107.339996,104.750000,105.320000,105.320000,4459800
2012-08-22,104.769997,106.349998,103.669998,104.669998,104.669998,4202400
2012-08-23,104.589996,104.989998,103.650002,104.080002,104.080002,3583100
2012-08-24,103.559998,105.220001,102.230003,104.959999,104.959999,3527100
2012-08-27,105.120003,105.849998,104.580002,105.120003,105.120003,2466800
2012-08-28,104.459999,105.889999,104.199997,105.029999,105.029999,2611100
2012-08-29,105.360001,106.290001,105.040001,105.529999,105.529999,2266900
2012-08-30,104.739998,105.199997,103.949997,104.720001,104.720001,2823700
2012-08-31,105.410004,106.580002,105.309998,105.720001,105.720001,3264100
2012-09-04,105.550003,107.250000,105.540001,106.410004,106.410004,3249200
2012-09-05,106.900002,110.000000,106.790001,109.940002,109.940002,6371600
2012-09-06,110.610001,113.779999,110.010002,113.540001,113.540001,6521500
2012-09-07,113.800003,116.750000,113.550003,116.330002,116.330002,6137100
2012-09-10,116.059998,116.250000,114.540001,114.680000,114.680000,4225100
2012-09-11,115.230003,117.760002,115.019997,116.690002,116.690002,3898500
2012-09-12,117.400002,118.459999,116.690002,118.239998,118.239998,4233700
2012-09-13,117.989998,121.050003,117.680000,120.669998,120.669998,5261600
2012-09-14,121.260002,122.599998,120.480003,121.360001,121.360001,6187700
2012-09-17,120.320000,121.110001,119.510002,119.900002,119.900002,3598300
2012-09-18,119.430000,120.360001,118.750000,119.879997,119.879997,3033300
2012-09-19,120.370003,120.370003,119.019997,119.019997,119.019997,4818300
2012-09-20,117.639999,117.820000,116.239998,117.629997,117.629997,4448100
2012-09-21,118.360001,118.379997,116.559998,116.720001,116.720001,8188700
2012-09-24,116.339996,117.430000,114.900002,116.599998,116.599998,3697500
2012-09-25,117.129997,117.650002,113.500000,113.500000,113.500000,4547700
2012-09-26,113.220001,113.639999,111.900002,113.080002,113.080002,5185100
2012-09-27,113.739998,115.860001,113.720001,115.230003,115.230003,3898900
2012-09-28,115.010002,115.010002,113.230003,113.680000,113.680000,3653700
2012-10-01,116.669998,119.019997,116.400002,116.860001,116.860001,5338600
2012-10-02,117.550003,118.239998,117.089996,117.250000,117.250000,3681300
2012-10-03,117.620003,118.169998,116.220001,117.910004,117.910004,3036400
2012-10-04,118.660004,120.360001,117.930000,119.900002,119.900002,3743200
2012-10-05,120.830002,121.400002,118.580002,119.309998,119.309998,3938300
2012-10-08,118.279999,119.720001,118.150002,119.459999,119.459999,2140400
2012-10-09,119.389999,120.739998,119.019997,119.629997,119.629997,3260600
2012-10-10,119.500000,120.250000,119.059998,120.080002,120.080002,2829600
2012-10-11,120.949997,122.940002,120.750000,121.989998,121.989998,4707200
2012-10-12,121.620003,122.279999,119.889999,120.199997,120.199997,4054900
2012-10-15,121.699997,124.610001,120.750000,124.500000,124.500000,6412000
2012-10-16,124.230003,125.970001,122.349998,123.220001,123.220001,10115900
2012-10-17,123.320000,125.050003,123.050003,124.919998,124.919998,6712400
2012-10-18,123.800003,126.480003,123.190002,125.150002,125.150002,5375100
2012-10-19,124.459999,125.169998,123.019997,123.620003,123.620003,5876400
2012-10-22,122.019997,124.360001,121.919998,122.769997,122.769997,3643000
2012-10-23,120.470001,121.660004,118.120003,119.000000,119.000000,5818500
2012-10-24,119.830002,121.349998,119.769997,119.769997,119.769997,3662000
2012-10-25,120.830002,122.190002,118.650002,119.720001,119.720001,4128800
2012-10-26,119.239998,120.379997,118.379997,119.440002,119.440002,3960900
2012-10-31,119.730003,122.599998,119.660004,122.389999,122.389999,3679700
2012-11-01,122.820000,124.879997,122.360001,124.849998,124.849998,3336200
2012-11-02,125.349998,125.889999,123.059998,123.250000,123.250000,3188800
2012-11-05,123.190002,124.459999,122.110001,124.080002,124.080002,2568700
2012-11-06,124.330002,126.730003,124.300003,126.250000,126.250000,3986000
2012-11-07,122.800003,123.120003,117.970001,117.980003,117.980003,7075800
2012-11-08,119.209999,119.839996,115.260002,115.269997,115.269997,6252100
2012-11-09,114.709999,117.849998,113.839996,116.150002,116.150002,4823100
2012-11-12,116.790001,117.839996,116.300003,117.239998,117.239998,2453600
2012-11-13,115.889999,118.349998,115.080002,116.470001,116.470001,3156600
2012-11-14,116.650002,117.449997,113.879997,114.239998,114.239998,3885700
2012-11-15,114.510002,116.360001,113.910004,115.440002,115.440002,3702900
2012-11-16,115.529999,116.570000,114.230003,115.839996,115.839996,4515900
2012-11-19,117.199997,119.190002,117.190002,118.300003,118.300003,3868600
2012-11-20,117.930000,118.750000,117.370003,118.089996,118.089996,3304000
2012-11-21,118.180000,118.230003,116.830002,117.699997,117.699997,2075200
2012-11-23,118.669998,120.309998,118.269997,120.309998,120.309998,1977500
2012-11-26,119.160004,120.949997,118.500000,120.940002,120.940002,3371000
2012-11-27,120.500000,121.339996,118.379997,118.410004,118.410004,3875200
2012-11-28,117.250000,119.330002,116.570000,119.330002,119.330002,3811200
2012-11-29,120.000000,120.449997,118.519997,118.730003,118.730003,2980800
2012-11-30,117.959999,119.440002,117.690002,117.790001,117.790001,4264300
2012-12-03,118.419998,119.639999,118.070000,118.400002,118.400002,3613900
2012-12-04,118.120003,118.389999,116.199997,116.580002,116.580002,3591600
2012-12-05,117.019997,117.900002,116.000000,117.129997,117.129997,3283000
2012-12-06,117.220001,117.480003,116.199997,117.199997,117.199997,2330900
2012-12-07,117.769997,118.000000,116.139999,116.570000,116.570000,3960500
2012-12-10,116.610001,117.169998,115.620003,117.010002,117.010002,3331900
2012-12-11,117.559998,119.800003,117.040001,118.860001,118.860001,5696500
2012-12-12,119.290001,119.980003,118.080002,118.089996,118.089996,5372400
2012-12-13,117.809998,119.160004,117.589996,118.500000,118.500000,3329100
2012-12-14,118.449997,120.070000,118.300003,119.360001,119.360001,3717200
2012-12-17,120.190002,123.489998,120.029999,123.489998,123.489998,5476700
2012-12-18,124.820000,128.000000,124.489998,127.769997,127.769997,8040300
2012-12-19,128.669998,129.300003,126.809998,127.250000,127.250000,5525400
2012-12-20,127.349998,129.720001,126.620003,129.720001,129.720001,4402500
2012-12-21,126.629997,128.949997,125.629997,128.440002,128.440002,6393300
2012-12-24,127.870003,128.500000,127.400002,127.540001,127.540001,1359300
2012-12-26,128.160004,129.300003,127.110001,127.160004,127.160004,2210100
2012-12-27,127.550003,128.300003,124.570000,126.669998,126.669998,3263500
2012-12-28,125.730003,126.620003,125.339996,125.519997,125.519997,1859200
2012-12-31,125.419998,127.680000,124.790001,127.559998,127.559998,3623000
2013-01-02,131.300003,131.660004,129.619995,131.660004,131.660004,4449000
2013-01-03,131.699997,131.779999,130.070007,130.940002,130.940002,4584600
2013-01-04,130.929993,134.639999,130.320007,134.509995,134.509995,5234600
2013-01-07,134.119995,134.509995,132.880005,134.259995,134.259995,3556900
2013-01-08,133.710007,133.949997,132.699997,133.050003,133.050003,2760200
2013-01-09,133.399994,134.429993,133.270004,134.320007,134.320007,3666500
2013-01-10,135.070007,138.149994,134.130005,137.369995,137.369995,5960700
2013-01-11,137.020004,137.169998,136.130005,137.130005,137.130005,3211700
2013-01-14,137.190002,137.320007,135.660004,136.130005,136.130005,2855800
2013-01-15,135.550003,137.259995,135.119995,135.589996,135.589996,4322800
2013-01-16,138.940002,141.580002,137.899994,141.089996,141.089996,10650800
2013-01-17,140.889999,141.949997,139.619995,141.009995,141.009995,6596000
2013-01-18,141.350006,144.809998,141.240005,144.449997,144.449997,7349000
2013-01-22,144.009995,146.279999,143.339996,145.949997,145.949997,5158400
2013-01-23,145.779999,145.940002,144.809998,145.559998,145.559998,3948700
2013-01-24,145.000000,146.740005,144.059998,144.960007,144.960007,4638200
2013-01-25,144.179993,145.270004,143.300003,144.460007,144.460007,4639400
2013-01-28,144.429993,145.250000,143.690002,144.149994,144.149994,3045600
2013-01-29,144.100006,147.500000,143.839996,147.100006,147.100006,4519800
2013-01-30,146.809998,147.419998,145.910004,147.149994,147.149994,4083100
2013-01-31,146.259995,148.000000,146.259995,147.860001,147.860001,3680900
2013-02-01,148.509995,150.399994,147.759995,149.899994,149.899994,4563800
2013-02-04,148.250000,148.949997,146.619995,147.520004,147.520004,4679400
2013-02-05,148.350006,150.750000,148.179993,150.449997,150.449997,4219200
2013-02-06,149.750000,151.139999,149.169998,151.119995,151.119995,3940600
2013-02-07,150.759995,152.500000,149.000000,150.259995,150.259995,4890800
2013-02-08,150.779999,151.970001,150.350006,151.600006,151.600006,3612300
2013-02-11,151.419998,152.869995,150.960007,152.240005,152.240005,3751400
2013-02-12,152.479996,154.320007,151.789993,154.110001,154.110001,4309000
2013-02-13,154.110001,154.850006,153.279999,154.520004,154.520004,4369100
2013-02-14,153.839996,156.720001,153.619995,155.929993,155.929993,5035800
2013-02-15,156.399994,156.539993,154.080002,154.990005,154.990005,4254400
2013-02-19,155.690002,159.000000,155.250000,158.649994,158.649994,5103400
2013-02-20,158.220001,158.500000,154.559998,155.179993,155.179993,5029700
2013-02-21,153.720001,153.949997,149.800003,150.880005,150.880005,8318000
2013-02-22,152.369995,154.130005,152.050003,154.089996,154.089996,4772700
2013-02-25,155.190002,155.690002,147.600006,147.649994,147.649994,6294200
2013-02-26,148.110001,149.460007,146.710007,148.000000,148.000000,5686600
2013-02-27,147.869995,152.050003,147.759995,151.649994,151.649994,4695000
2013-02-28,151.350006,152.399994,149.759995,149.759995,149.759995,4956000
2013-03-01,148.119995,151.699997,147.220001,150.529999,150.529999,4538400
2013-03-04,150.009995,152.470001,149.710007,152.179993,152.179993,3209200
2013-03-05,153.449997,154.960007,152.800003,152.960007,152.960007,4589300
2013-03-06,154.059998,155.050003,152.800003,154.130005,154.130005,3593200
2013-03-07,154.699997,157.190002,154.500000,156.619995,156.619995,3886300
2013-03-08,155.889999,156.229996,152.009995,152.979996,152.979996,6615000
2013-03-11,152.449997,154.320007,152.360001,153.300003,153.300003,3586400
2013-03-12,153.300003,153.800003,150.460007,151.850006,151.850006,3432200
2013-03-13,152.029999,152.869995,150.580002,151.910004,151.910004,3356400
2013-03-14,152.270004,154.339996,152.160004,154.020004,154.020004,3886600
2013-03-15,151.350006,155.630005,151.300003,154.839996,154.839996,7301200
2013-03-18,152.529999,153.110001,150.889999,151.949997,151.949997,3788100
2013-03-19,152.610001,153.089996,147.820007,148.839996,148.839996,4726900
2013-03-20,150.020004,151.479996,149.250000,150.130005,150.130005,2883800
2013-03-21,149.289993,150.220001,145.369995,145.380005,145.380005,4704000
2013-03-22,146.509995,147.699997,145.610001,146.600006,146.600006,3456800
2013-03-25,147.990005,148.660004,144.679993,146.110001,146.110001,3775400
2013-03-26,148.289993,148.339996,144.869995,146.539993,146.539993,3860400
2013-03-27,145.880005,148.630005,145.860001,147.839996,147.839996,3964800
2013-03-28,148.119995,149.059998,147.130005,147.149994,147.149994,3701300
2013-04-01,146.669998,148.059998,144.600006,146.039993,146.039993,2581100
2013-04-02,145.270004,147.490005,144.770004,146.679993,146.679993,3374100
2013-04-03,146.759995,146.869995,142.179993,143.410004,143.410004,4373300
2013-04-04,143.520004,144.949997,142.240005,142.990005,142.990005,3423800
2013-04-05,140.610001,143.800003,140.339996,143.690002,143.690002,3864300
2013-04-08,143.830002,144.119995,141.839996,143.820007,143.820007,2908700
2013-04-09,144.320007,147.570007,144.070007,146.520004,146.520004,3262800
2013-04-10,147.300003,149.740005,147.240005,149.460007,149.460007,3127600
2013-04-11,149.460007,150.589996,148.220001,149.070007,149.070007,2951800
2013-04-12,148.399994,149.600006,147.009995,149.119995,149.119995,3131400
2013-04-15,148.750000,151.449997,145.529999,146.460007,146.460007,5554900
2013-04-16,148.130005,148.429993,142.139999,144.100006,144.100006,8274400
2013-04-17,142.990005,143.600006,138.050003,140.600006,140.600006,6361500
2013-04-18,140.089996,140.899994,137.419998,138.600006,138.600006,4819700
2013-04-19,139.309998,139.839996,137.850006,138.720001,138.720001,3962600
2013-04-22,139.009995,139.850006,137.289993,139.520004,139.520004,3187100
2013-04-23,140.440002,143.389999,139.919998,142.940002,142.940002,3698200
2013-04-24,143.270004,144.449997,142.949997,143.929993,143.929993,2785200
2013-04-25,144.110001,146.050003,143.750000,144.759995,144.759995,2637400
2013-04-26,144.500000,145.410004,143.070007,144.110001,144.110001,2235200
2013-04-29,144.539993,145.899994,143.910004,145.110001,145.110001,2715300
2013-04-30,145.190002,146.539993,144.559998,146.070007,146.070007,2586300
2013-05-01,145.830002,145.830002,142.399994,142.610001,142.610001,3509000
2013-05-02,142.679993,143.669998,140.389999,143.669998,143.669998,4331900
2013-05-03,145.309998,146.839996,145.059998,145.369995,145.369995,4018800
2013-05-06,145.919998,149.539993,145.639999,148.449997,148.449997,3740400
2013-05-07,149.410004,149.940002,147.550003,149.320007,149.320007,3137600
2013-05-08,149.130005,150.990005,148.399994,150.259995,150.259995,3519200
2013-05-09,150.100006,150.860001,148.250000,148.539993,148.539993,2819500
2013-05-10,148.570007,149.179993,147.500000,149.100006,149.100006,2632400
2013-05-13,147.669998,150.330002,147.059998,149.630005,149.630005,2975200
2013-05-14,149.500000,154.940002,149.500000,154.520004,154.520004,5825300
2013-05-15,154.039993,156.279999,153.789993,155.610001,155.610001,4177800
2013-05-16,154.729996,157.490005,153.960007,154.470001,154.470001,3233800
2013-05-17,155.410004,158.699997,155.000000,158.179993,158.179993,4177000
2013-05-20,157.580002,160.490005,157.520004,158.899994,158.899994,4010100
2013-05-21,158.669998,161.740005,158.529999,160.729996,160.729996,4077900
2013-05-22,160.610001,164.470001,158.529999,159.339996,159.339996,6176200
2013-05-23,156.360001,158.889999,154.619995,157.410004,157.410004,5619800
2013-05-24,155.570007,158.919998,155.289993,158.720001,158.720001,3317100
2013-05-28,160.919998,162.679993,159.910004,160.699997,160.699997,4471200
2013-05-29,159.740005,164.130005,159.410004,162.869995,162.869995,4969100
2013-05-30,162.660004,165.449997,161.000000,164.350006,164.350006,4336200
2013-05-31,163.949997,165.830002,162.070007,162.080002,162.080002,4404800
2013-06-03,161.559998,163.740005,159.789993,163.559998,163.559998,4557300
2013-06-04,163.460007,165.740005,160.500000,161.679993,161.679993,3977300
2013-06-05,161.429993,162.889999,157.550003,158.300003,158.300003,4138300
2013-06-06,158.300003,159.789993,156.339996,159.679993,159.679993,3243900
2013-06-07,160.970001,166.169998,160.589996,166.009995,166.009995,5690300
2013-06-10,166.699997,168.199997,165.289993,167.490005,167.490005,3914200
2013-06-11,165.350006,166.399994,163.190002,163.309998,163.309998,3858100
2013-06-12,164.979996,164.979996,161.070007,161.860001,161.860001,3243300
2013-06-13,161.199997,166.389999,161.070007,165.820007,165.820007,3768500
2013-06-14,165.740005,166.110001,162.910004,162.919998,162.919998,2970600
2013-06-17,164.080002,165.669998,162.899994,164.110001,164.110001,2628300
2013-06-18,164.149994,164.869995,163.050003,164.149994,164.149994,2060700
2013-06-19,164.160004,164.929993,161.509995,161.559998,161.559998,3557100
2013-06-20,159.149994,159.990005,154.839996,155.410004,155.410004,6488600
2013-06-21,157.000000,157.259995,152.300003,154.250000,154.250000,5390200
2013-06-24,151.990005,152.600006,148.710007,150.779999,150.779999,4013200
2013-06-25,152.449997,154.309998,151.550003,153.059998,153.059998,3274600
2013-06-26,154.479996,154.559998,150.750000,151.660004,151.660004,3580400
2013-06-27,153.029999,154.990005,152.610001,153.509995,153.509995,2654900
2013-06-28,152.690002,152.770004,151.000000,151.250000,151.250000,3011300
2013-07-01,152.779999,154.100006,151.699997,151.750000,151.750000,2496100
2013-07-02,151.160004,153.190002,149.899994,150.919998,150.919998,3091600
2013-07-03,149.619995,151.419998,149.279999,150.429993,150.429993,1267700
2013-07-05,152.300003,153.289993,151.500000,153.240005,153.240005,2243700
2013-07-08,154.580002,154.800003,152.880005,153.809998,153.809998,2699100
2013-07-09,154.990005,157.440002,153.169998,156.940002,156.940002,3127100
